language,file,channel,termid,term,ref_bt,ref_et,sys_bt,sys_et,sys_score,sys_decision,alignment
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00146,nilipewa,,,47.77,48.19,0.0046055558164,YES,FA
swahili,BABEL_OP2_202_76756_20130417_210400_outLine,1,KW202-00146,nilipewa,,,149.79,150.57,0.00457639897426,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_inLine,1,KW202-00146,nilipewa,,,374.33,374.83,0.00371445601197,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_inLine,1,KW202-00146,nilipewa,,,68.97,69.27,0.00430371107492,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_inLine,1,KW202-00146,nilipewa,,,452.72,453.1,0.00458395334874,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_inLine,1,KW202-00146,nilipewa,,,152.47,152.93,0.00334000286833,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00146,nilipewa,,,52.89,53.2,0.00460342746805,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00146,nilipewa,,,66.37,67.26,0.00301342874845,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00146,nilipewa,,,305.67,306.02,0.00460297595151,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00146,nilipewa,,,404.84,405.08,0.00149993520178,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00146,nilipewa,,,14.87,15.17,0.00328033997919,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00146,nilipewa,,,15.88,16.19,0.00436138499761,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00146,nilipewa,,,38.24,38.49,0.00380020405882,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00146,nilipewa,,,90.36,90.6,0.00459114016818,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00146,nilipewa,,,96.45,96.8,0.00453994283998,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00146,nilipewa,,,173.25,173.63,0.00422729351637,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00146,nilipewa,,,281.68,282.14,0.00401488274619,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00146,nilipewa,,,409.6,410.11,0.00387568086038,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00146,nilipewa,,,20.87,21.17,0.0044283033139,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00146,nilipewa,,,21.56,21.9,0.00459244508961,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00146,nilipewa,,,22.6,22.95,0.00460643582726,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00146,nilipewa,,,143.98,144.39,0.00274721244313,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00146,nilipewa,,,424.74,425.04,0.00401866400129,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00146,nilipewa,,,429.26,429.53,0.00329456165015,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00146,nilipewa,,,560.87,561.14,0.00167309092019,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00146,nilipewa,,,579.4,579.64,0.0028997536944,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00146,nilipewa,,,586.71,587.01,0.00317385524434,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00146,nilipewa,,,587.01,587.44,0.00414665200683,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00146,nilipewa,,,34.04,34.46,0.00311572811325,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00146,nilipewa,,,37.45,37.78,0.00327079734271,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00146,nilipewa,,,39.05,39.42,0.0025648536025,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00146,nilipewa,,,427.44,427.75,0.00188680493264,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00146,nilipewa,,,437.04,437.5,0.00456462184201,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00146,nilipewa,,,523.14,523.56,0.00447299807229,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00146,nilipewa,,,563.01,563.37,0.00444087046992,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00146,nilipewa,,,302.4,302.8,0.00460668001103,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00146,nilipewa,,,391.81,392.12,0.00165310016827,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00146,nilipewa,,,274.58,275.53,0.00280646667526,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00146,nilipewa,,,86.95,87.27,0.00444826896327,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00146,nilipewa,,,436.44,436.72,0.00356946023904,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00146,nilipewa,,,112.31,112.72,0.0024741188122,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00146,nilipewa,,,166.31,166.72,0.00418449235158,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00146,nilipewa,,,394.48,394.83,0.00445043715057,YES,FA
swahili,BABEL_OP2_202_38588_20130228_211322_inLine,1,KW202-00146,nilipewa,,,293.02,293.48,0.00454626366005,YES,FA
swahili,BABEL_OP2_202_38588_20130228_211322_inLine,1,KW202-00146,nilipewa,,,314.52,314.92,0.0045998339992,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00146,nilipewa,,,38.33,38.66,0.00425770625653,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00146,nilipewa,,,96.89,97.14,0.00424099262725,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00146,nilipewa,,,58.9,59.45,0.00380474820241,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00146,nilipewa,,,280.43,280.99,0.00458871262993,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00146,nilipewa,,,200.82,201.12,0.00399383804662,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00146,nilipewa,,,65.21,65.65,0.00248638097306,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00146,nilipewa,,,87.33,87.75,0.00411577468964,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00146,nilipewa,,,90.34,90.75,0.00395293951226,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00146,nilipewa,,,204.02,204.59,0.00108447056612,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00146,nilipewa,,,469.88,470.5,0.00457230727472,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00146,nilipewa,,,542.66,543.22,0.00175407940798,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00146,nilipewa,,,547.1,547.74,0.00375884639774,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00146,nilipewa,,,549.89,550.36,0.00375316730678,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00146,nilipewa,,,559.29,559.62,0.00460727433145,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_inLine,1,KW202-00146,nilipewa,,,273.73,274.33,0.00442521385578,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00146,nilipewa,,,106.89,107.31,0.00198483227159,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00146,nilipewa,,,202.4,202.7,0.00376552339624,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00146,nilipewa,,,100.29,101.08,0.00440474900406,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00146,nilipewa,,,117.39,117.94,0.00165955702028,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00146,nilipewa,,,283.6,283.95,0.00460705318398,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_outLine,1,KW202-00146,nilipewa,,,28.48,28.88,0.00460660168529,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_inLine,1,KW202-00146,nilipewa,,,102.23,102.63,0.00460702554173,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_inLine,1,KW202-00146,nilipewa,,,526.31,526.77,0.00255485083875,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00147,watumie,225.72,226.1100,,,,,MISS
swahili,BABEL_OP2_202_73819_20130927_003321_inLine,1,KW202-00147,watumie,,,150.0,150.59,0.0882422481576,YES,FA
swahili,BABEL_OP2_202_63787_20130108_203416_inLine,1,KW202-00147,watumie,,,93.06,93.4,0.0849328793496,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00147,watumie,,,212.07,212.71,0.0537242213506,YES,FA
swahili,BABEL_OP2_202_82637_20121227_205425_outLine,1,KW202-00147,watumie,,,127.07,127.91,0.0397523476498,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00147,watumie,,,303.07,303.72,0.0203853445097,YES,FA
swahili,BABEL_OP2_202_98311_20130109_195922_outLine,1,KW202-00147,watumie,,,196.49,196.88,0.0632811554274,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00147,watumie,,,501.79,502.29,0.0865130123398,YES,FA
swahili,BABEL_OP2_202_34197_20121228_201800_outLine,1,KW202-00147,watumie,,,425.9,426.58,0.0952376998524,YES,FA
swahili,BABEL_OP2_202_34197_20121228_201800_outLine,1,KW202-00147,watumie,,,434.49,434.99,0.0961861217944,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00147,watumie,,,504.55,505.28,0.0608322129622,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00147,watumie,,,512.14,512.73,0.0342566064304,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00147,watumie,,,120.08,120.58,0.0732086541985,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00147,watumie,,,202.7,203.13,0.0837627658403,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00147,watumie,,,402.66,403.24,0.0938943264129,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_inLine,1,KW202-00148,and then,150.63,151.0000,,,,,MISS
swahili,BABEL_OP2_202_63484_20140128_234153_outLine,1,KW202-00148,and then,219.46,220.0500,,,,,MISS
swahili,BABEL_OP2_202_63484_20140128_234153_outLine,1,KW202-00148,and then,,,479.83,480.19,1.0,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_outLine,1,KW202-00148,and then,295.63,295.9300,,,,,MISS
swahili,BABEL_OP2_202_12635_20131101_213218_outLine,1,KW202-00149,is too,146.68,147.2400,,,,,MISS
swahili,BABEL_OP2_202_12635_20131101_213218_outLine,1,KW202-00149,is too,155.59,155.8900,,,,,MISS
swahili,BABEL_OP2_202_73258_20130215_190454_outLine,1,KW202-00150,i mean,215.01,215.3400,,,,,MISS
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00150,i mean,178.21,178.6800,,,,,MISS
swahili,BABEL_OP2_202_44309_20140220_184116_inLine,1,KW202-00150,i mean,,,581.94,582.36,0.0715954467426,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00150,i mean,,,21.78,22.26,0.149084504841,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00150,i mean,,,341.43,342.3,0.115508436141,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00150,i mean,,,507.25,508.07,0.171764274375,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00150,i mean,,,380.37,380.7,0.234072293625,YES,FA
swahili,BABEL_OP2_202_12635_20131101_213218_inLine,1,KW202-00150,i mean,,,166.86,167.5,0.257975044276,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_inLine,1,KW202-00151,haikuangi,188.57,189.3000,188.51,189.29,1.0,YES,CORR
swahili,BABEL_OP2_202_44309_20140220_184116_outLine,1,KW202-00153,kifo kifo,531.16,531.8100,531.19,531.85,1.0,YES,CORR
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00154,nimeshikana,83.79,84.5900,83.79,84.62,1.0,YES,CORR
swahili,BABEL_OP2_202_63084_20130801_015957_outLine,1,KW202-00155,unaijua,478.18,478.9200,,,,,MISS
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00155,unaijua,,,476.59,477.13,0.112841128522,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00155,unaijua,,,387.94,388.62,0.0365611331492,YES,FA
swahili,BABEL_OP2_202_59091_20140130_225624_outLine,1,KW202-00155,unaijua,,,249.5,250.15,0.110518996641,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_inLine,1,KW202-00155,unaijua,,,11.54,12.05,0.0483652707959,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00155,unaijua,,,248.72,249.28,0.0402507033459,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00155,unaijua,,,154.53,155.43,0.118594898102,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00155,unaijua,,,155.57,156.46,0.133175012387,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00155,unaijua,,,160.15,160.85,0.132764572821,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00155,unaijua,,,281.83,282.27,0.0512225358659,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00155,unaijua,,,39.86,40.19,0.0469981165193,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00155,unaijua,,,62.45,63.21,0.036499547909,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_outLine,1,KW202-00155,unaijua,,,312.16,313.63,0.132208083942,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_inLine,1,KW202-00156,ulikula,433.40,433.8300,433.37,433.85,0.0084915413581,YES,CORR
swahili,BABEL_OP2_202_47405_20131215_233528_inLine,1,KW202-00156,ulikula,,,117.3,117.63,0.00494426442345,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00156,ulikula,,,158.06,158.43,0.0106347585232,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00156,ulikula,,,422.58,422.84,0.0130257357887,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_inLine,1,KW202-00156,ulikula,,,99.38,99.69,0.0101709648242,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_inLine,1,KW202-00156,ulikula,,,515.01,515.35,0.0127016793481,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_inLine,1,KW202-00156,ulikula,,,163.77,164.09,0.0131927672907,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00156,ulikula,,,189.38,189.73,0.0115642555096,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00156,ulikula,,,193.4,193.66,0.00820710215688,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_inLine,1,KW202-00156,ulikula,,,97.86,98.23,0.0133174349401,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_inLine,1,KW202-00156,ulikula,,,115.84,117.34,0.0133283915938,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_outLine,1,KW202-00156,ulikula,,,585.67,585.89,0.0128475217361,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_outLine,1,KW202-00156,ulikula,,,329.1,329.7,0.00994382806103,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_inLine,1,KW202-00156,ulikula,,,27.57,28.05,0.00932822223293,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_inLine,1,KW202-00156,ulikula,,,28.61,29.03,0.0124381748021,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_inLine,1,KW202-00156,ulikula,,,69.38,69.82,0.0119290212014,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_inLine,1,KW202-00156,ulikula,,,413.71,413.97,0.00817764466679,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_inLine,1,KW202-00156,ulikula,,,428.31,428.58,0.0101166047881,YES,FA
swahili,BABEL_OP2_202_46169_20131128_184600_inLine,1,KW202-00156,ulikula,,,10.19,10.73,0.00707245357133,YES,FA
swahili,BABEL_OP2_202_46169_20131128_184600_inLine,1,KW202-00156,ulikula,,,24.36,24.66,0.013318311949,YES,FA
swahili,BABEL_OP2_202_52265_20140123_235252_outLine,1,KW202-00156,ulikula,,,251.72,251.99,0.0131092684133,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_inLine,1,KW202-00156,ulikula,,,340.24,340.55,0.0109322754786,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_outLine,1,KW202-00156,ulikula,,,194.41,194.66,0.0133263518729,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00156,ulikula,,,180.6,180.92,0.00768714496882,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00156,ulikula,,,433.74,434.18,0.00863834491436,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00156,ulikula,,,407.16,407.63,0.0133308445505,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00156,ulikula,,,420.67,421,0.0129317895481,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_outLine,1,KW202-00156,ulikula,,,591.9,592.4,0.00937701853956,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_outLine,1,KW202-00156,ulikula,,,295.59,296.65,0.0119370127862,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00156,ulikula,,,35.04,35.29,0.0115910243814,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00156,ulikula,,,588.14,588.58,0.00527102059383,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_outLine,1,KW202-00156,ulikula,,,117.08,117.34,0.012871960235,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_outLine,1,KW202-00156,ulikula,,,297.37,297.75,0.00833471698732,YES,FA
swahili,BABEL_OP2_202_59091_20140130_225624_inLine,1,KW202-00156,ulikula,,,14.38,14.64,0.0127965676062,YES,FA
swahili,BABEL_OP2_202_59091_20140130_225624_inLine,1,KW202-00156,ulikula,,,264.43,264.82,0.00764572284112,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00156,ulikula,,,66.96,67.23,0.0122733406182,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00156,ulikula,,,139.18,140.45,0.0132244000068,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00156,ulikula,,,378.54,379.24,0.0111483270067,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_inLine,1,KW202-00156,ulikula,,,510.98,511.67,0.00918678038998,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_inLine,1,KW202-00156,ulikula,,,266.86,267.53,0.00939761472169,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00156,ulikula,,,123.72,124.21,0.0127011169465,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00156,ulikula,,,404.05,404.48,0.0110643990806,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00156,ulikula,,,533.65,534.12,0.0122871175682,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00156,ulikula,,,243.69,244.03,0.00622501056928,YES,FA
swahili,BABEL_OP2_202_44309_20140220_184116_outLine,1,KW202-00156,ulikula,,,455.25,455.52,0.00544717147422,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00156,ulikula,,,42.42,42.65,0.00649136002625,YES,FA
swahili,BABEL_OP2_202_98311_20130109_191639_inLine,1,KW202-00156,ulikula,,,177.47,177.93,0.00934471404115,YES,FA
swahili,BABEL_OP2_202_63084_20130801_015957_inLine,1,KW202-00156,ulikula,,,185.86,186.19,0.00335569672383,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_inLine,1,KW202-00156,ulikula,,,389.24,389.47,0.00754644142067,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_inLine,1,KW202-00156,ulikula,,,278.76,278.97,0.0123079290297,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_inLine,1,KW202-00156,ulikula,,,501.75,502.05,0.0101249015163,YES,FA
swahili,BABEL_OP2_202_66822_20130219_222318_inLine,1,KW202-00156,ulikula,,,49.39,50.02,0.00548729958024,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_outLine,1,KW202-00156,ulikula,,,3.76,4.03,0.0118935632435,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_outLine,1,KW202-00156,ulikula,,,205.74,206.4,0.00453932386789,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_outLine,1,KW202-00156,ulikula,,,78.17,78.59,0.0130533750164,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00156,ulikula,,,396.16,396.83,0.012891289172,YES,FA
swahili,BABEL_OP2_202_38588_20130228_211322_outLine,1,KW202-00156,ulikula,,,310.97,311.26,0.013202128565,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00156,ulikula,,,563.69,564.05,0.00352086476727,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00156,ulikula,,,528.14,528.73,0.0068299488644,YES,FA
swahili,BABEL_OP2_202_34197_20121228_201800_outLine,1,KW202-00156,ulikula,,,353.59,353.84,0.00935977035889,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00156,ulikula,,,9.48,9.76,0.0132319284278,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00156,ulikula,,,39.57,39.81,0.00667253283917,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_outLine,1,KW202-00156,ulikula,,,76.67,77.22,0.0132887304332,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_inLine,1,KW202-00156,ulikula,,,270.82,271.1,0.0133326444324,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00156,ulikula,,,170.85,171.2,0.0132124948285,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00156,ulikula,,,251.38,251.62,0.00462616267604,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00156,ulikula,,,534.27,534.52,0.0128711661596,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00156,ulikula,,,534.88,535.32,0.00377863680563,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_outLine,1,KW202-00156,ulikula,,,475.1,475.52,0.00910572068306,YES,FA
swahili,BABEL_OP2_202_12635_20131101_213218_outLine,1,KW202-00156,ulikula,,,92.71,93.62,0.00623420660576,YES,FA
swahili,BABEL_OP2_202_12635_20131101_213218_outLine,1,KW202-00156,ulikula,,,119.46,119.8,0.00340382697455,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_inLine,1,KW202-00156,ulikula,,,128.99,129.25,0.0131523050198,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_inLine,1,KW202-00156,ulikula,,,262.61,263.46,0.00579784042558,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00156,ulikula,,,506.21,506.57,0.0133199382952,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00156,ulikula,,,512.45,512.74,0.0132796884624,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_outLine,1,KW202-00156,ulikula,,,93.57,93.9,0.0129351820213,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00156,ulikula,,,509.05,510.15,0.0124194375764,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00156,ulikula,,,50.22,50.43,0.00833063209725,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00156,ulikula,,,205.5,205.88,0.0104540459213,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00156,ulikula,,,411.21,411.77,0.00389489145491,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00156,ulikula,,,463.92,464.17,0.0129463894773,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00156,ulikula,,,28.08,28.68,0.0123523046379,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00156,ulikula,,,195.51,195.72,0.00291500291283,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00156,ulikula,,,234.25,234.57,0.00345353144628,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_outLine,1,KW202-00156,ulikula,,,27.21,27.56,0.00665920629483,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_outLine,1,KW202-00156,ulikula,,,34.65,35.02,0.010850982046,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00156,ulikula,,,97.27,97.57,0.0131503316647,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00156,ulikula,,,250.48,250.82,0.0127982385863,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00156,ulikula,,,297.81,298.27,0.0132198547711,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00156,ulikula,,,384.8,385.25,0.0133313245051,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00156,ulikula,,,385.9,386.35,0.0133320844522,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_inLine,1,KW202-00156,ulikula,,,166.5,166.74,0.00309984453541,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00156,ulikula,,,190.16,190.45,0.00766727166808,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00156,ulikula,,,195.76,196.03,0.00929558208827,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00156,ulikula,,,196.03,196.54,0.00959251027135,YES,FA
