language,file,channel,termid,term,ref_bt,ref_et,sys_bt,sys_et,sys_score,sys_decision,alignment
swahili,BABEL_OP2_202_59549_20131003_203701_outLine,1,KW202-00084,ungetumia,,,57.82,58.75,0.163436070075,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00084,ungetumia,,,398.19,398.84,0.219080137191,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00084,ungetumia,,,521.03,521.84,0.194695277463,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00084,ungetumia,,,105.46,106.16,0.12159045776,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00084,ungetumia,,,229.81,230.54,0.124238265282,YES,FA
swahili,BABEL_OP2_202_55902_20140121_230205_outLine,1,KW202-00085,umepata,378.93,379.4800,378.98,379.52,0.179929196547,YES,CORR
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00085,umepata,310.20,310.6700,,,,,MISS
swahili,BABEL_OP2_202_14814_20140205_210842_inLine,1,KW202-00085,umepata,399.20,399.7000,399.16,400.27,0.119070628901,YES,CORR
swahili,BABEL_OP2_202_63084_20130801_015957_outLine,1,KW202-00085,umepata,390.25,390.6900,390.26,390.72,0.0440172963617,YES,CORR
swahili,BABEL_OP2_202_63084_20130801_015957_outLine,1,KW202-00085,umepata,393.88,394.3000,,,,,MISS
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00085,umepata,466.07,466.4800,466.05,466.81,0.0856146908281,YES,CORR
swahili,BABEL_OP2_202_54046_20140121_184347_inLine,1,KW202-00085,umepata,182.79,183.2600,182.81,183.28,0.07935275568,YES,CORR
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00085,umepata,,,431.91,432.27,0.121944994058,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_inLine,1,KW202-00085,umepata,,,381.37,381.78,0.18171506575,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00085,umepata,,,167.59,167.97,0.0966365746765,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00085,umepata,,,264.85,265.23,0.0474803315031,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_outLine,1,KW202-00085,umepata,,,277.53,278.06,0.0442384656952,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00086,balaa,588.69,589.0600,,,,,MISS
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00086,balaa,,,167.94,168.25,0.0339610414983,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_inLine,1,KW202-00086,balaa,,,72.65,72.99,0.04005593613,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00086,balaa,,,548.51,549.32,0.0188947728769,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00086,balaa,,,99.63,100.03,0.0104755870009,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_outLine,1,KW202-00086,balaa,,,593.15,593.79,0.0478356881702,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_outLine,1,KW202-00086,balaa,,,219.41,219.7,0.0506819812446,YES,FA
swahili,BABEL_OP2_202_12635_20131101_212012_outLine,1,KW202-00086,balaa,,,192.47,192.92,0.0255868195116,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00086,balaa,,,311.47,311.97,0.045737846642,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00086,balaa,,,510.84,511.23,0.0405568496332,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_outLine,1,KW202-00086,balaa,,,467.26,467.55,0.0197958386999,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_outLine,1,KW202-00086,balaa,,,400.76,401.27,0.0125302526776,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00086,balaa,,,473.65,474.09,0.0311213746812,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_inLine,1,KW202-00086,balaa,,,194.23,194.63,0.00981727359065,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00086,balaa,,,125.88,126.17,0.0222212592529,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00086,balaa,,,142.89,143.47,0.00915285981642,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00086,balaa,,,90.76,91.15,0.0328030241397,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00086,balaa,,,101.3,101.67,0.048316670312,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00086,balaa,,,117.5,117.85,0.0082986510991,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_inLine,1,KW202-00086,balaa,,,337.42,338.08,0.0341966943495,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_inLine,1,KW202-00086,balaa,,,348.31,348.99,0.0323578553413,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00086,balaa,,,415.96,416.6,0.0320280149747,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00086,balaa,,,413.44,413.68,0.0313523996702,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00086,balaa,,,417.88,418.69,0.0231608204758,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_outLine,1,KW202-00086,balaa,,,116.4,116.9,0.013596711988,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00086,balaa,,,88.51,88.84,0.0311747528656,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00086,balaa,,,502.99,503.29,0.00974932815798,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_outLine,1,KW202-00086,balaa,,,37.02,37.75,0.0193166445958,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_outLine,1,KW202-00086,balaa,,,66.33,66.8,0.0176422524668,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_outLine,1,KW202-00086,balaa,,,103.77,104.17,0.00909927127472,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00086,balaa,,,167.61,168.44,0.0283197825494,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00086,balaa,,,199.7,200.11,0.0504611585885,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00086,balaa,,,331.22,331.51,0.046221458251,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00086,balaa,,,337.87,338.25,0.0416704815853,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00086,balaa,,,341.03,341.33,0.0290597672112,YES,FA
swahili,BABEL_OP2_202_98311_20130109_191639_inLine,1,KW202-00086,balaa,,,99.22,100.06,0.0260265190182,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_inLine,1,KW202-00086,balaa,,,497.96,498.39,0.0167223596586,YES,FA
swahili,BABEL_OP2_202_44309_20140220_184116_outLine,1,KW202-00087,kinatokea,557.23,557.7000,557.25,557.71,1.0,YES,CORR
swahili,BABEL_OP2_202_27478_20140209_224101_outLine,1,KW202-00088,katika njia,474.86,475.6800,474.87,475.7,1.0,YES,CORR
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00089,obvious,523.77,524.1400,,,,,MISS
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00089,obvious,244.87,245.3500,245.05,245.35,1.0,YES,CORR
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00090,ukicheza,418.65,419.1700,418.72,419.22,0.155257350221,YES,CORR
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00090,ukicheza,,,570.09,570.62,0.128484226877,YES,FA
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00090,ukicheza,,,584.7,585.24,0.274600614561,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00090,ukicheza,,,325.71,326.39,0.0961225775619,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_outLine,1,KW202-00090,ukicheza,,,456.99,457.53,0.112776115233,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00090,ukicheza,,,319.46,320.06,0.119770331328,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_outLine,1,KW202-00090,ukicheza,,,417.08,417.59,0.112988784218,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00091,chunga,540.09,540.4900,,,,,MISS
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00091,chunga,534.84,535.2100,,,,,MISS
swahili,BABEL_OP2_202_60650_20131126_234235_inLine,1,KW202-00091,chunga,,,532.76,533.02,0.13679175246,YES,FA
swahili,BABEL_OP2_202_55902_20140121_230205_outLine,1,KW202-00091,chunga,,,580.47,580.89,0.0803908681586,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00091,chunga,,,589.33,589.62,0.21005932442,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00091,chunga,,,370.69,371.06,0.0538194755876,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00091,chunga,,,232.94,233.31,0.060365715417,YES,FA
swahili,BABEL_OP2_202_52265_20140123_235252_outLine,1,KW202-00091,chunga,,,306.59,307.29,0.0336505990688,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00091,chunga,,,374.85,375.08,0.170266641106,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00091,chunga,,,332.16,332.41,0.160128171352,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00091,chunga,,,162.64,163.14,0.0600114849346,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00091,chunga,,,501.05,501.42,0.0345159674955,YES,FA
swahili,BABEL_OP2_202_59091_20140130_225624_outLine,1,KW202-00092,nai bahatisha,299.35,300.2000,,,,,MISS
swahili,BABEL_OP2_202_55902_20140121_230205_outLine,1,KW202-00092,nai bahatisha,,,137.87,139.7,0.176047582282,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_inLine,1,KW202-00092,nai bahatisha,,,562.58,563.7,0.0437022949683,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00092,nai bahatisha,,,313.91,315.6,0.149925943842,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_inLine,1,KW202-00092,nai bahatisha,,,220.84,221.52,0.325980444248,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00092,nai bahatisha,,,391.71,392.65,0.0659465101922,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00092,nai bahatisha,,,160.62,161.11,0.238397224466,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_outLine,1,KW202-00093,nitakusaidia,506.35,506.9900,506.39,507.02,1.0,YES,CORR
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00094,ulikuwa una,396.15,396.8300,,,,,MISS
swahili,BABEL_OP2_202_73819_20130911_163458_inLine,1,KW202-00094,ulikuwa una,,,428.31,428.72,0.147006107592,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00094,ulikuwa una,,,384.8,385.9,0.852993892408,YES,FA
swahili,BABEL_OP2_202_46681_20130109_191412_inLine,1,KW202-00095,madawa health,574.57,575.9300,,,,,MISS
swahili,BABEL_OP2_202_10524_20131009_200043_outLine,1,KW202-00095,madawa health,,,69.55,70.33,0.114969593002,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00095,madawa health,,,580.85,582.09,0.201318720263,YES,FA
swahili,BABEL_OP2_202_82637_20121227_205425_inLine,1,KW202-00095,madawa health,,,243.28,243.93,0.091214178358,YES,FA
swahili,BABEL_OP2_202_82637_20121227_205425_inLine,1,KW202-00095,madawa health,,,154.6,155.83,0.271664076747,YES,FA
swahili,BABEL_OP2_202_44309_20140220_184116_outLine,1,KW202-00095,madawa health,,,458.06,459.06,0.32083343163,YES,FA
swahili,BABEL_OP2_202_12635_20131101_213218_inLine,1,KW202-00096,wasiwasi,55.75,56.3000,55.75,56.31,0.476346529032,YES,CORR
swahili,BABEL_OP2_202_12635_20131101_213218_inLine,1,KW202-00096,wasiwasi,28.57,29.7800,28.58,30.67,0.523653470968,YES,CORR
swahili,BABEL_OP2_202_88260_20130227_194941_inLine,1,KW202-00097,wa pili,145.16,145.5700,145.18,145.63,0.11406044935,YES,CORR
swahili,BABEL_OP2_202_27478_20140209_224101_outLine,1,KW202-00097,wa pili,423.17,424.0500,,,,,MISS
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00097,wa pili,340.27,340.6400,340.28,340.67,0.0338708436688,YES,CORR
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00097,wa pili,589.27,589.8000,,,,,MISS
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00097,wa pili,66.76,67.3900,,,,,MISS
swahili,BABEL_OP2_202_46681_20130109_191412_inLine,1,KW202-00097,wa pili,497.89,498.4300,497.92,498.45,0.14009998913,YES,CORR
swahili,BABEL_OP2_202_46681_20130109_191412_inLine,1,KW202-00097,wa pili,486.09,486.6000,486.1,486.61,0.0794681913691,YES,CORR
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00097,wa pili,205.16,205.7400,205.19,205.75,0.139306066198,YES,CORR
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00097,wa pili,289.13,289.4300,289.16,289.63,0.0510627494436,YES,CORR
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00097,wa pili,297.84,298.4000,297.87,298.41,0.0074187612096,YES,CORR
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00097,wa pili,210.14,210.6700,210.17,210.68,0.145520828101,YES,CORR
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00097,wa pili,299.49,300.0200,,,,,MISS
swahili,BABEL_OP2_202_88260_20130227_194941_outLine,1,KW202-00097,wa pili,150.43,150.7500,,,,,MISS
swahili,BABEL_OP2_202_75993_20140115_210258_inLine,1,KW202-00097,wa pili,237.11,237.7600,237.13,237.76,0.147624286929,YES,CORR
swahili,BABEL_OP2_202_75993_20140115_210258_inLine,1,KW202-00097,wa pili,116.58,117.0700,116.61,117.12,0.0528864872577,YES,CORR
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00097,wa pili,,,287.0,287.56,0.0886813473442,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_inLine,1,KW202-00098,i swear,79.42,79.8000,,,,,MISS
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00098,i swear,,,462.72,463,0.225214766714,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00098,i swear,,,163.06,163.71,0.402294546401,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_outLine,1,KW202-00098,i swear,,,295.98,296.59,0.372490686886,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00099,anataka kuniona,114.41,115.5000,114.43,115.52,0.518548809925,YES,CORR
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00099,anataka kuniona,115.50,116.4900,115.52,116.49,0.481451190075,YES,CORR
swahili,BABEL_OP2_202_25085_20140219_185114_outLine,1,KW202-00100,nikakutumia,586.06,586.5600,586.05,586.57,1.0,YES,CORR
swahili,BABEL_OP2_202_10524_20131009_200043_outLine,1,KW202-00100,nikakutumia,305.06,305.6300,,,,,MISS
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00101,fungua,427.60,427.9500,,,,,MISS
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00101,fungua,76.20,76.5200,76.19,76.55,1.0,YES,CORR
swahili,BABEL_OP2_202_60650_20131126_234235_inLine,1,KW202-00102,david,16.86,17.4000,16.91,17.37,0.458970432598,YES,CORR
swahili,BABEL_OP2_202_60650_20131126_234235_inLine,1,KW202-00102,david,14.16,14.6400,14.18,14.63,0.541029567402,YES,CORR
swahili,BABEL_OP2_202_44478_20131011_041636_inLine,1,KW202-00102,david,76.22,76.7400,,,,,MISS
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00103,tufungue,551.11,551.8800,551.13,552.65,0.733765793581,YES,CORR
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00103,tufungue,,,188.14,188.6,0.266234206419,YES,FA
swahili,BABEL_OP2_202_46169_20131128_184600_outLine,1,KW202-00104,d x wanasemaje,33.01,34.2200,,,,,MISS
swahili,BABEL_OP2_202_52265_20140123_235252_outLine,1,KW202-00105,kitaifa,294.99,295.5500,295.01,295.55,1.0,YES,CORR
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00106,huruma,452.26,452.7600,452.26,452.78,0.799893362135,YES,CORR
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00106,huruma,,,184.34,185.3,0.200106637865,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00107,can i call it,164.03,164.5100,,,,,MISS
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00108,want to,356.63,356.8900,,,,,MISS
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00108,want to,492.05,492.4000,,,,,MISS
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00108,want to,,,513.26,514.13,0.0457842655619,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_inLine,1,KW202-00108,want to,,,26.16,26.95,0.144926494365,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00108,want to,,,395.15,395.76,0.485115999735,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00108,want to,,,182.64,183.54,0.0654299056089,YES,FA
swahili,BABEL_OP2_202_98311_20130109_195922_outLine,1,KW202-00108,want to,,,203.08,203.63,0.159498422882,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_outLine,1,KW202-00109,stage,407.42,407.8000,,,,,MISS
swahili,BABEL_OP2_202_45459_20131012_022245_inLine,1,KW202-00109,stage,403.65,404.0100,,,,,MISS
swahili,BABEL_OP2_202_45459_20131012_022245_inLine,1,KW202-00109,stage,399.16,399.4900,,,,,MISS
swahili,BABEL_OP2_202_38588_20130228_211322_outLine,1,KW202-00109,stage,78.60,79.2500,78.61,79.3,0.401684065993,YES,CORR
swahili,BABEL_OP2_202_38588_20130228_211322_outLine,1,KW202-00109,stage,81.10,81.8800,,,,,MISS
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00109,stage,462.98,463.3000,,,,,MISS
swahili,BABEL_OP2_202_38588_20130228_211322_inLine,1,KW202-00109,stage,264.99,265.4300,265.04,265.49,0.0686735572498,YES,CORR
swahili,BABEL_OP2_202_38588_20130228_211322_inLine,1,KW202-00109,stage,268.20,268.4900,,,,,MISS
swahili,BABEL_OP2_202_38588_20130228_211322_inLine,1,KW202-00109,stage,260.83,261.2400,,,,,MISS
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00109,stage,307.52,307.9600,307.54,307.99,0.350929537256,YES,CORR
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00109,stage,,,249.86,250.17,0.178712839501,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_inLine,1,KW202-00110,runinga,520.89,521.5300,521.0,521.57,0.0367802435167,YES,CORR
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00110,runinga,,,352.08,352.49,0.0902393998848,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00110,runinga,,,352.49,352.96,0.057047679348,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_outLine,1,KW202-00110,runinga,,,282.66,283.42,0.0354623130177,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00110,runinga,,,299.07,299.89,0.0834973214728,YES,FA
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00110,runinga,,,119.94,120.37,0.0439996300089,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_outLine,1,KW202-00110,runinga,,,507.02,507.51,0.0783137003541,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_outLine,1,KW202-00110,runinga,,,582.98,583.41,0.0513510863929,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00110,runinga,,,327.61,328.08,0.12624269463,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_outLine,1,KW202-00110,runinga,,,495.82,496.28,0.0787226121894,YES,FA
swahili,BABEL_OP2_202_59091_20140130_225624_outLine,1,KW202-00110,runinga,,,325.89,326.29,0.0578487296537,YES,FA
swahili,BABEL_OP2_202_59091_20140130_225624_outLine,1,KW202-00110,runinga,,,340.11,340.4,0.034167995508,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00110,runinga,,,204.74,205.31,0.0839567162507,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_outLine,1,KW202-00110,runinga,,,596.83,597.56,0.142369877773,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00111,kumpigia,562.62,563.2400,,,,,MISS
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00111,kumpigia,444.13,444.7000,,,,,MISS
swahili,BABEL_OP2_202_16249_20131202_232723_inLine,1,KW202-00111,kumpigia,,,32.51,33.07,1.0,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00112,ukiongea,185.90,186.5100,,,,,MISS
swahili,BABEL_OP2_202_38588_20130228_211322_outLine,1,KW202-00112,ukiongea,,,269.51,270.03,0.0538355003605,YES,FA
swahili,BABEL_OP2_202_38588_20130228_211322_outLine,1,KW202-00112,ukiongea,,,272.82,273.31,0.0620331589229,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00112,ukiongea,,,248.9,249.59,0.052036317677,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00112,ukiongea,,,253.34,253.8,0.0583540797105,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00112,ukiongea,,,256.65,257.08,0.056565049712,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00112,ukiongea,,,272.58,273.14,0.0984184781912,YES,FA
swahili,BABEL_OP2_202_34197_20121228_201800_outLine,1,KW202-00112,ukiongea,,,275.41,275.89,0.0613398574487,YES,FA
swahili,BABEL_OP2_202_34197_20121228_201800_outLine,1,KW202-00112,ukiongea,,,278.44,278.91,0.0656044927661,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00112,ukiongea,,,51.37,51.95,0.027943361724,YES,FA
swahili,BABEL_OP2_202_46169_20131128_184600_inLine,1,KW202-00112,ukiongea,,,25.31,25.89,0.101585354447,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_outLine,1,KW202-00112,ukiongea,,,533.22,533.95,0.0828610113927,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_inLine,1,KW202-00112,ukiongea,,,59.56,60.12,0.0670611492408,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00112,ukiongea,,,479.03,479.47,0.0581335126297,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00112,ukiongea,,,396.53,396.98,0.0237071539245,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_inLine,1,KW202-00112,ukiongea,,,492.24,492.72,0.0257451785216,YES,FA
swahili,BABEL_OP2_202_38588_20130228_211322_inLine,1,KW202-00112,ukiongea,,,506.29,506.8,0.0747306143682,YES,FA
swahili,BABEL_OP2_202_90080_20140319_222809_inLine,1,KW202-00112,ukiongea,,,309.3,309.68,0.0300457289621,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00113,bench,82.46,82.7800,82.48,82.85,0.0318930351865,YES,CORR
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00113,bench,,,347.25,347.7,0.0414837054782,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00113,bench,,,254.15,254.49,0.0213222313097,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00113,bench,,,18.0,18.24,0.0116671246391,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00113,bench,,,540.15,540.85,0.0125306464248,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00113,bench,,,138.32,138.87,0.0516154502726,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00113,bench,,,324.22,324.68,0.0461750347885,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00113,bench,,,327.77,328.14,0.0507939129808,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00113,bench,,,351.5,351.81,0.00965308971641,YES,FA
swahili,BABEL_OP2_202_52265_20140123_235252_outLine,1,KW202-00113,bench,,,468.57,468.9,0.011759745299,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_inLine,1,KW202-00113,bench,,,288.2,288.98,0.0436588313481,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00113,bench,,,9.04,9.5,0.0102302040059,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00113,bench,,,187.54,188.02,0.0140888496986,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00113,bench,,,360.34,360.98,0.0514605163435,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_outLine,1,KW202-00113,bench,,,300.37,300.97,0.0517449599632,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_outLine,1,KW202-00113,bench,,,330.88,331.53,0.0517810528278,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_outLine,1,KW202-00113,bench,,,502.18,502.57,0.0386739290464,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_outLine,1,KW202-00113,bench,,,527.3,527.67,0.0412118943611,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_outLine,1,KW202-00113,bench,,,565.68,566.13,0.0227901493443,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00113,bench,,,463.22,463.9,0.046601514446,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00113,bench,,,226.8,227.22,0.0468633469476,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_inLine,1,KW202-00113,bench,,,448.3,448.86,0.0303082399638,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00113,bench,,,50.46,50.85,0.024675364587,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00113,bench,,,140.4,141.09,0.0512121125106,YES,FA
swahili,BABEL_OP2_202_38588_20130228_211322_inLine,1,KW202-00113,bench,,,199.64,200.33,0.0296539506374,YES,FA
